,B_431FM2_FI,C_431BE1_JT,D_471FN1_FT01,E_471FN2_FT01,F_471FN3_FT01,G_471FN4_FT01,H_471FN5_FT01,I_471FN6_FT01,J_471FN7_FT01,K_471CLNKR_TT,F_451PC1_TT04,G_461KL1_TT01,H_461KL1_PYRO_MTR,I_Kiln RPM,J_461KL1_IZ,K_461KL1_JZ_EM,E _471FN2_PT01,F_471FN3_PT01,G_471FN4_PT01,H_471FN5_PT01,I_471FN6_PT01,J_471FN7_PT01
1706,250.9,92.6,662.8,1110.8,1274.6,1215.5,1100.6,710.0,707.1,92.6,1065.5,1127.5,1412.3,5.0,382.9,376.1,907.3,883.3,822.8,743.4,492.0,363.9
1707,257.8,93.7,650.6,1100.2,1302.0,1259.1,1099.9,761.9,759.9,74.5,1051.4,1124.4,1368.0,5.0,379.9,372.8,904.8,889.9,841.5,743.4,510.8,389.3
1708,260.6,94.4,650.1,1099.5,1342.6,1283.3,1100.4,742.9,738.4,87.7,1053.3,1123.7,1370.3,5.0,382.0,374.9,886.2,884.2,833.8,727.1,489.4,374.7
1709,263.9,95.4,670.7,1098.9,1346.0,1281.0,1099.5,724.5,721.3,89.2,1064.8,1127.7,1366.0,5.0,382.1,375.7,883.4,881.2,833.6,733.0,490.2,371.7
1710,263.6,95.0,678.1,1100.3,1334.6,1271.9,1099.8,739.2,735.4,61.8,1063.9,1130.5,1342.8,5.0,379.4,370.7,900.4,893.7,832.8,728.2,492.7,375.7
1711,269.4,96.3,678.5,1099.8,1246.7,1220.8,1040.0,721.3,720.9,77.5,1035.1,1138.0,1276.9,5.0,373.5,362.6,895.1,866.5,809.5,695.0,467.6,352.3
1712,268.6,96.0,622.5,1136.4,1252.5,1198.6,999.6,702.5,702.4,93.8,982.9,1153.2,1106.5,4.9,375.4,358.5,861.4,851.1,834.8,740.6,525.1,376.0
1713,246.1,91.1,609.2,1195.9,1321.9,1253.8,970.2,713.3,712.0,59.3,970.7,1124.3,1087.4,4.0,401.1,326.0,868.9,861.3,833.3,714.1,521.6,392.8
1714,245.4,90.8,609.4,1099.8,1329.5,1216.4,949.0,709.9,711.4,69.7,1006.7,1089.3,1153.8,4.4,386.3,338.9,894.5,888.8,849.0,727.7,524.1,378.3
1715,248.9,92.1,610.6,1099.8,1371.5,1222.5,949.5,714.7,715.9,79.7,998.8,1116.1,1089.6,4.5,372.9,327.8,888.0,903.1,862.2,738.8,533.4,377.6
1716,227.3,87.2,555.0,1055.2,1354.4,1240.9,951.4,706.0,704.5,57.5,988.6,1103.6,1210.2,4.1,414.0,344.9,899.2,906.9,856.1,727.2,534.2,389.2
1717,252.3,91.8,549.8,1051.2,1385.9,1294.1,950.2,714.7,714.6,53.6,1052.6,1078.9,1314.7,5.0,367.6,355.9,895.1,901.5,840.4,665.5,473.4,359.3
1718,255.7,92.5,571.8,1049.0,1354.7,1259.3,949.2,699.9,699.4,61.0,1045.0,1076.9,1301.9,5.0,350.2,332.0,889.7,898.4,850.1,700.2,484.6,352.1
1719,256.8,93.0,600.6,1091.0,1387.3,1317.1,987.6,617.1,616.6,53.2,1034.0,1068.0,1334.3,5.0,359.0,343.1,891.5,898.3,834.0,663.9,410.3,308.9
1720,260.6,93.8,600.3,1099.4,1386.8,1311.3,1000.5,633.1,631.2,75.7,1047.1,1072.5,1292.9,5.0,368.6,354.8,900.3,900.1,836.6,673.7,426.9,323.7
1721,263.8,94.5,600.1,1100.9,1372.5,1274.8,999.9,655.9,655.3,60.2,1068.6,1150.3,1334.7,5.0,374.8,365.2,909.7,905.3,846.4,704.3,455.0,335.6
1722,264.8,94.7,599.0,1098.8,1398.7,1335.9,1000.7,612.8,611.2,66.0,1058.2,1162.6,1367.6,5.0,363.7,348.8,881.8,885.8,837.4,672.8,409.5,302.7
1723,269.6,95.9,601.4,1103.0,1363.4,1313.4,998.9,612.0,612.0,70.7,1056.1,1141.7,1380.2,5.0,388.9,382.8,912.0,907.5,845.8,687.5,414.0,304.0
1724,274.4,96.7,599.4,1101.6,1333.8,1265.3,1000.0,728.5,729.1,96.3,1035.9,1260.9,1314.2,5.0,400.4,399.5,914.5,907.2,837.7,698.1,498.7,394.0
1725,274.3,97.0,600.2,1100.1,1389.4,1323.0,1000.1,656.5,656.3,82.7,1036.4,1322.6,1351.1,5.0,383.2,375.9,891.5,893.2,843.6,683.1,433.7,319.9
1726,274.8,97.4,599.7,1099.8,1360.4,1315.7,998.8,693.6,694.6,80.3,1053.4,1279.5,1368.4,5.0,378.4,372.0,889.1,887.0,841.3,682.4,454.2,348.3
1727,274.8,97.2,647.0,1097.8,1374.3,1329.9,1031.2,677.9,675.1,57.4,1064.7,1174.5,1369.1,5.0,388.9,382.9,892.6,894.7,840.6,692.9,461.4,353.3
1730,188.3,79.0,634.3,969.8,1099.7,1079.6,938.6,655.8,651.8,60.9,1003.7,1046.8,1304.5,2.9,282.9,204.6,676.3,662.5,634.1,570.2,387.8,314.0
1731,157.1,67.1,614.9,1013.4,1065.6,959.5,819.9,594.6,598.8,56.9,821.5,936.8,1074.4,2.1,313.7,137.9,672.7,618.5,545.6,472.8,308.1,259.9
1732,233.2,86.4,558.9,1049.6,1238.8,1097.9,997.6,657.3,657.6,56.5,946.8,1035.7,1196.9,4.4,342.3,289.3,942.3,923.1,860.7,785.2,523.8,370.3
1733,248.4,90.6,669.7,1150.1,1065.1,1039.2,1099.3,870.6,870.2,104.9,1004.6,1093.0,1306.7,4.9,343.0,314.1,866.0,744.6,725.1,728.3,605.0,475.2
1734,267.4,95.1,692.8,1148.8,998.0,999.5,1012.2,899.8,899.8,100.1,984.2,1119.1,1247.4,4.9,342.1,315.9,832.9,669.1,639.7,640.6,564.8,470.7
1735,266.3,94.8,641.5,1099.0,1201.0,1142.2,1000.4,755.0,754.1,61.0,987.5,1145.4,1164.8,5.0,359.7,343.1,842.6,806.9,773.5,702.9,529.6,391.1
1736,262.9,93.7,600.0,1049.6,1363.7,1285.9,1000.3,680.3,679.3,54.4,997.2,1162.8,1221.6,5.0,373.9,362.7,881.7,897.5,844.4,693.3,456.3,341.7
1737,266.7,95.3,600.4,1049.9,1352.2,1268.2,1000.7,667.7,666.2,64.1,1009.4,1142.8,1235.0,5.0,370.7,359.2,891.6,900.1,842.2,692.0,440.7,327.8
1738,273.3,96.6,599.4,1050.6,1318.3,1285.8,1000.1,706.3,706.4,69.4,1017.5,1154.9,1266.0,5.0,370.9,357.9,890.7,890.2,839.1,674.3,443.5,339.2
1739,274.6,96.8,600.6,1051.1,1335.0,1266.2,1000.3,690.2,691.0,69.5,1012.1,1150.0,1200.1,5.0,381.4,374.0,885.1,895.0,846.2,700.1,459.0,340.8
1740,274.6,97.1,599.3,1052.0,1359.5,1274.7,1000.4,655.0,654.1,65.9,1004.1,1150.4,1188.9,4.5,399.9,362.2,879.8,896.9,846.6,697.5,444.4,327.1
1741,273.7,96.7,601.0,1049.4,1339.8,1261.4,999.8,516.6,515.8,76.0,979.3,1133.9,1167.4,3.2,468.3,328.5,896.3,910.4,850.6,683.2,333.7,240.2
1742,269.1,95.6,598.7,1049.2,1310.1,1252.5,999.3,501.9,501.0,80.8,934.5,1148.9,1137.4,3.1,526.6,364.1,918.6,924.8,853.8,681.1,318.1,232.3
1743,252.4,91.1,600.8,1050.6,1253.9,1184.6,999.8,499.0,500.1,110.2,901.5,1148.8,1065.1,3.0,466.4,310.8,936.0,938.9,866.9,715.6,337.0,240.4
1755,183.5,72.4,478.7,898.5,898.3,897.9,844.7,611.0,546.5,63.5,606.5,1070.7,1083.6,2.7,410.0,232.0,767.7,756.5,761.2,721.3,512.0,356.0
1756,217.0,81.9,504.0,1003.2,1101.5,1062.4,901.2,697.7,695.8,93.0,825.1,1084.1,1441.5,4.0,391.3,314.7,866.8,844.7,820.0,771.7,609.3,449.3
1757,234.0,86.7,633.8,999.2,1243.9,1233.8,908.1,779.5,779.2,153.2,906.2,1120.5,1385.1,4.7,379.7,352.7,826.3,823.3,807.9,697.5,581.9,483.4
1758,243.7,89.7,646.4,1000.3,1214.0,1207.5,1044.5,815.6,816.4,110.6,988.8,1088.0,1347.5,4.7,349.5,314.3,833.6,826.0,812.5,746.4,591.3,460.5
1759,226.2,85.2,650.0,1002.9,1273.3,1260.0,1051.1,752.0,743.8,112.7,896.5,1062.8,1231.2,4.0,325.5,244.1,789.5,800.4,787.2,695.6,495.6,381.6
1760,244.5,89.9,651.2,1001.1,1290.4,1264.5,1050.2,670.8,658.6,103.1,960.3,1088.6,1322.0,4.9,329.2,296.2,833.7,850.6,833.1,728.5,479.9,348.4
1761,256.9,93.3,650.5,999.8,1361.6,1311.0,1049.8,649.4,633.7,90.3,956.5,1107.2,1335.3,5.0,334.0,306.4,852.8,879.2,837.8,703.6,435.5,318.7
1762,269.1,96.5,649.6,1049.1,1323.2,1280.1,1048.3,691.4,675.8,81.1,1007.8,1136.6,1403.1,5.0,360.0,344.4,869.5,878.5,839.8,718.0,465.5,339.3
1764,264.0,94.3,650.2,1048.9,1166.0,1129.3,1099.7,848.8,809.9,94.8,1040.8,1115.8,1308.7,5.0,356.2,339.4,822.7,787.8,762.0,745.7,593.7,449.3
1765,269.8,96.3,663.3,1073.2,1265.5,1265.4,1093.2,955.2,888.8,84.8,1022.6,1126.5,1202.7,5.0,340.0,317.4,874.2,865.8,842.8,768.5,648.7,493.8
1767,270.1,95.9,652.3,1100.7,1381.5,1284.5,1099.2,751.3,738.3,80.2,996.7,1136.8,1123.3,5.0,354.6,335.2,863.3,887.4,844.6,748.9,518.9,386.4
1769,270.3,96.2,648.9,1098.4,1368.3,1278.7,1098.1,906.8,859.7,78.4,1010.8,1135.5,1199.6,5.0,350.6,330.3,898.0,902.7,848.5,753.3,602.3,449.3
1770,265.9,94.6,649.9,1100.7,1387.5,1327.9,1100.0,917.1,868.4,73.9,1026.6,1139.5,1288.2,5.0,354.2,338.6,882.8,888.1,832.8,720.5,575.0,436.6
1771,270.7,96.1,650.6,1100.4,1384.8,1342.7,1099.7,885.9,845.6,76.8,1052.4,1138.1,1321.3,5.0,358.0,341.1,880.0,885.9,833.8,721.5,563.7,432.1
1772,270.5,96.5,650.0,1100.8,1397.3,1362.3,1100.7,791.7,773.1,87.2,1065.9,1152.6,1332.8,5.0,382.1,371.9,859.7,872.0,829.1,708.2,509.6,390.5
1773,270.7,96.7,649.4,1097.8,1355.1,1305.9,1099.8,800.2,750.3,89.9,1079.4,1158.2,1355.3,5.0,389.3,382.4,888.5,887.2,821.5,716.7,517.1,387.4
1774,270.4,96.4,648.7,1100.4,1353.7,1292.5,1100.4,798.7,750.1,96.2,1066.9,1155.0,1364.1,5.0,395.0,393.2,890.5,891.7,840.1,743.8,535.8,395.8
1775,270.5,97.2,650.4,1101.2,1377.1,1287.6,1100.0,792.6,750.2,100.9,1058.3,1134.0,1328.6,5.0,369.2,356.9,889.8,895.7,836.4,741.7,538.3,401.3
1776,265.3,95.6,649.6,1100.3,1366.7,1297.6,1099.9,772.4,750.4,96.1,1037.9,1123.4,1299.0,4.7,359.0,330.2,903.3,900.2,828.9,714.2,503.4,391.0
1777,270.5,97.4,649.7,1122.0,1339.3,1272.8,1100.0,787.4,760.5,89.6,1031.8,1128.2,1298.5,4.9,384.7,369.9,923.1,906.3,833.4,726.6,513.0,376.6
1778,273.5,97.6,649.1,1148.5,1351.4,1278.1,1101.0,822.4,773.0,95.7,1043.2,1119.9,1314.6,4.9,383.7,369.1,908.4,901.0,826.6,719.5,524.2,386.1
1779,275.3,98.3,650.6,1149.7,1388.8,1303.6,1099.9,820.7,770.6,89.9,1052.0,1124.1,1297.2,4.9,389.3,374.7,890.2,887.0,816.2,710.8,527.3,394.2
1780,280.6,99.3,648.7,1149.0,1375.1,1288.2,1099.7,825.2,795.7,89.2,1069.8,1124.6,1327.3,5.0,381.7,373.6,903.9,890.1,818.3,717.1,534.5,405.8
1781,278.7,99.2,649.7,1150.9,1377.4,1284.4,1099.3,824.7,798.7,94.3,1081.2,1114.4,1334.6,5.0,390.1,384.4,907.6,895.0,819.7,722.7,550.0,420.7
1782,275.1,98.5,650.4,1149.1,1381.4,1313.6,1099.3,824.6,787.4,86.9,1045.1,1114.0,1333.3,5.0,398.7,394.3,888.4,884.4,829.4,726.3,542.1,405.2
1783,274.6,98.4,649.7,1147.5,1411.2,1352.5,1099.7,839.6,802.5,90.6,1054.6,1122.0,1339.1,5.0,431.0,436.8,868.4,872.4,824.7,725.8,561.7,430.7
1784,275.1,98.7,650.9,1150.7,1368.6,1296.7,1100.1,849.8,826.2,91.6,1080.0,1119.4,1357.7,5.0,438.3,447.1,908.9,897.7,839.2,746.8,580.4,446.3
1785,277.0,98.9,649.8,1150.3,1360.7,1314.2,1100.6,864.3,864.3,108.8,1062.8,1125.5,1356.0,5.0,430.5,434.2,883.0,876.7,836.5,747.9,595.2,474.0
1786,281.3,100.2,650.5,1148.2,1364.6,1329.0,1099.7,859.9,859.9,105.4,1076.9,1124.1,1378.3,5.0,440.4,448.3,877.3,872.0,828.7,725.6,567.6,455.1
1787,281.0,99.8,650.0,1151.6,1366.6,1311.1,1099.7,857.0,856.1,111.9,1071.1,1125.6,1350.3,5.0,450.7,462.3,880.3,876.8,833.6,741.4,584.3,468.5
1788,281.0,99.8,649.8,1149.7,1366.9,1326.0,1099.7,863.8,863.5,105.9,1069.2,1125.6,1352.3,5.0,415.5,419.9,876.6,871.7,832.2,739.3,584.8,466.9
1789,281.0,99.8,650.0,1151.8,1377.3,1332.7,1100.0,852.7,852.6,112.1,1073.8,1111.4,1367.9,5.0,396.9,393.5,875.4,869.3,824.9,725.3,568.7,464.5
1790,280.9,99.9,650.0,1149.8,1394.5,1339.9,1100.6,846.1,845.3,109.0,1060.7,1109.5,1361.3,5.0,395.8,393.7,866.1,869.0,824.7,723.7,568.4,464.9
1791,281.0,100.0,649.7,1149.8,1388.0,1322.1,1099.5,831.3,832.0,113.2,1050.3,1108.6,1352.9,5.0,389.0,383.1,871.1,872.5,827.2,730.9,556.6,446.4
1792,282.6,99.9,650.4,1150.0,1394.4,1347.1,1100.2,843.6,841.9,108.7,1050.7,1121.2,1346.7,5.0,393.1,389.1,865.6,869.6,823.6,720.0,565.4,459.9
1793,285.1,101.0,650.1,1149.0,1372.5,1339.9,1100.1,853.5,853.4,100.2,1064.1,1111.2,1354.1,5.0,397.3,394.7,874.0,870.0,823.1,718.4,558.3,455.8
1794,289.2,102.5,650.1,1150.9,1384.0,1328.2,1100.2,855.7,856.8,106.6,1061.2,1116.2,1367.4,5.0,421.2,422.6,865.2,870.3,827.5,730.7,572.8,462.5
1795,289.0,102.1,649.6,1151.1,1254.0,1282.5,1100.5,850.3,850.7,119.7,1089.7,1120.8,1367.9,5.0,402.4,400.4,867.3,818.8,794.0,730.3,585.0,477.8
1796,290.7,102.7,649.8,1150.1,1195.2,1157.1,1078.0,842.7,843.9,118.0,1105.7,1109.5,1401.8,5.0,392.7,388.6,888.3,818.2,771.4,726.0,568.2,453.5
1797,290.6,102.6,650.0,1150.4,1219.3,1174.6,1050.3,829.2,830.0,140.0,1088.5,1100.2,1396.0,5.0,374.4,364.1,875.3,817.6,769.8,720.0,571.0,456.5
1799,241.9,90.5,638.3,1138.3,1177.7,1184.1,1046.1,797.4,795.6,130.5,1049.1,1098.6,1336.8,4.5,347.4,298.3,824.0,755.9,728.5,675.2,524.7,431.7
1800,178.5,72.7,477.5,1010.7,1044.2,1033.8,899.2,543.7,541.5,90.6,800.3,1031.6,1090.5,2.6,321.5,165.6,722.4,631.1,583.4,505.8,300.7,249.0
1801,262.1,95.5,648.7,1200.3,1255.6,1172.0,1001.2,588.5,590.6,101.0,983.1,1089.4,1345.9,4.8,369.2,345.2,840.4,792.6,739.6,654.4,401.7,315.4
1802,275.3,98.8,650.2,1200.9,1337.0,1188.8,1100.5,662.6,663.0,101.1,1022.2,1132.3,1321.8,5.0,412.4,411.2,851.9,828.9,737.0,680.4,443.8,351.2
1803,286.2,101.6,649.6,1198.8,1280.2,1233.0,1099.5,727.7,714.5,97.8,1069.3,1120.8,1310.9,5.0,427.1,431.4,880.8,829.0,771.5,708.5,492.2,373.3
1804,290.7,102.6,649.8,1199.4,1208.2,1200.7,1100.3,799.5,750.1,98.9,1074.4,1131.0,1288.2,5.0,410.7,410.7,933.8,837.8,783.8,724.2,537.4,401.2
1805,290.9,102.4,650.1,1200.6,1157.7,1156.8,1100.1,868.1,847.0,92.3,1083.4,1128.8,1282.6,5.0,404.4,404.2,941.6,822.2,775.8,740.6,594.4,455.2
1806,290.8,102.7,649.5,1200.0,1206.7,1121.9,1098.4,896.7,888.1,92.6,1074.5,1123.4,1302.9,5.0,397.6,395.6,944.3,851.9,777.3,745.5,605.0,462.6
1807,291.0,102.5,650.3,1200.3,1243.7,1240.1,1099.7,873.4,847.4,95.3,1057.7,1119.2,1304.7,5.0,398.2,394.9,924.2,850.7,813.3,745.7,586.2,443.0
1808,290.9,102.3,649.9,1199.1,1245.2,1275.7,1100.7,867.2,843.3,81.6,1060.0,1137.2,1256.0,5.0,409.6,407.2,939.2,873.1,832.4,745.6,579.4,435.6
1809,291.0,102.3,649.5,1201.5,1247.1,1279.6,1100.5,861.9,840.3,84.4,1050.8,1139.0,1260.4,5.0,416.3,417.5,929.6,869.4,835.2,746.1,576.4,428.5
1810,290.5,102.5,649.8,1200.0,1238.2,1274.2,1099.7,894.0,864.4,81.4,1048.4,1144.3,1237.3,5.0,411.5,412.6,931.2,863.2,826.4,744.3,597.4,446.3
1811,290.1,102.3,650.1,1199.1,1234.6,1256.8,1100.3,902.7,872.6,82.3,1060.6,1143.8,1232.4,5.0,411.1,412.8,937.8,869.5,836.2,762.5,615.6,456.9
1812,290.8,102.3,650.2,1200.4,1237.7,1268.9,1099.9,884.7,856.5,75.6,1061.6,1155.7,1235.3,5.0,410.9,411.3,937.0,870.7,834.4,755.3,603.6,445.6
1813,290.5,102.7,649.7,1199.1,1249.6,1267.0,1100.3,865.6,841.9,78.0,1061.8,1147.0,1219.0,5.0,414.3,416.5,938.5,878.4,842.9,762.1,592.3,437.1
1815,294.1,103.3,649.4,1200.3,1246.7,1276.2,1099.6,869.4,845.6,78.8,1054.7,1151.9,1208.7,5.0,429.5,432.6,918.8,864.3,834.7,753.1,590.2,436.1
1816,294.6,103.5,649.9,1199.3,1242.1,1264.2,1098.7,919.5,884.5,80.0,1054.5,1163.3,1218.9,5.0,421.4,425.2,937.0,873.7,843.6,767.5,629.6,463.1
1817,294.7,103.4,650.4,1200.3,1239.7,1252.8,1099.2,896.4,866.5,75.3,1038.9,1168.8,1207.5,5.0,417.5,417.2,931.3,868.9,844.9,771.2,616.9,452.2
1818,294.3,103.7,650.5,1201.6,1242.3,1257.5,1100.4,896.5,866.3,72.7,1038.3,1165.8,1166.3,5.0,413.3,415.2,899.7,857.6,843.7,780.9,627.2,458.9
1819,294.7,104.1,649.5,1199.5,1257.2,1270.6,1100.2,853.4,833.1,84.3,1026.0,1177.6,1173.2,5.0,435.1,443.2,914.3,872.0,845.9,769.5,596.5,437.7
1820,294.1,104.2,650.3,1199.3,1224.6,1235.9,1100.2,882.3,829.8,85.4,1034.5,1164.2,1241.2,5.0,428.8,432.8,941.6,869.3,822.8,744.2,578.0,420.3
1821,294.2,103.9,650.0,1200.9,1250.6,1192.6,1100.2,855.8,795.0,89.7,1048.4,1149.0,1290.7,5.0,419.9,421.7,925.0,860.6,792.2,727.6,555.3,400.5
1822,294.2,103.6,649.6,1200.4,1253.5,1191.6,1099.2,888.9,809.3,81.9,1071.5,1146.1,1287.1,5.0,427.2,434.5,922.5,846.9,781.0,725.2,577.6,416.4
1823,294.6,103.5,650.1,1199.2,1248.1,1187.9,1100.8,866.2,794.2,81.6,1054.4,1147.4,1232.4,5.0,435.4,446.0,919.8,855.5,799.2,745.9,580.6,412.5
1827,300.9,104.6,650.1,1193.8,1166.6,1153.9,1099.1,940.7,849.8,93.6,1101.6,1140.9,1322.4,5.0,431.6,437.0,922.0,810.1,766.6,733.0,622.5,454.2
1828,291.7,102.7,650.3,1187.0,1029.5,1008.9,1097.6,948.3,850.3,123.0,1045.8,1146.7,1221.3,4.7,447.8,446.1,963.8,814.4,773.3,769.9,668.3,474.4
1829,295.1,103.3,650.0,1200.6,1110.6,1045.6,1100.0,904.7,849.8,113.8,1042.6,1149.3,1241.3,5.0,426.1,429.1,927.7,802.9,742.3,730.4,608.4,448.5
1831,305.9,105.5,649.7,1198.9,1291.4,1272.3,1000.4,897.3,850.3,89.5,1032.6,1163.1,1198.9,5.0,426.1,430.1,932.2,888.1,828.9,704.6,590.3,442.6
1832,316.6,107.8,650.4,1200.5,1255.5,1277.5,1000.6,900.1,850.7,91.2,1030.1,1144.0,1219.1,5.0,419.9,423.1,942.1,887.4,830.3,694.1,580.9,439.4
1886,205.3,78.3,547.7,1063.7,520.8,994.9,935.2,699.1,599.7,93.0,731.1,1026.9,1323.0,3.3,342.7,219.0,886.5,904.9,876.7,852.9,697.1,473.6
1887,220.7,82.9,550.4,1100.0,510.3,1051.5,952.9,657.5,578.4,90.8,753.9,1054.3,1355.3,4.0,350.0,273.8,844.8,894.2,878.6,849.9,649.1,448.7
1888,230.7,85.9,548.5,1097.7,1136.0,1067.2,951.5,600.3,579.8,86.5,838.7,1061.6,1324.9,3.6,379.3,267.4,866.9,898.6,879.2,841.4,612.0,449.5
1889,241.1,88.9,549.6,1101.1,1356.0,1053.6,943.5,599.8,553.4,113.7,884.4,1077.8,1238.0,3.0,371.5,229.6,904.9,911.3,882.7,844.5,618.0,431.7
1890,250.2,91.5,569.4,1118.0,1207.8,1117.7,954.5,767.3,677.9,103.1,855.0,1087.4,1175.4,4.0,344.7,263.3,861.4,840.7,872.7,867.1,762.4,527.2
1891,251.1,92.0,549.7,1100.5,1370.8,1052.5,948.7,555.4,554.4,100.2,885.0,1101.0,1213.2,4.8,361.8,337.0,880.8,901.1,882.6,852.6,576.0,415.3
1892,251.7,92.4,549.5,1130.1,1380.2,1108.8,954.6,589.0,584.2,111.2,884.7,1116.5,1277.4,4.8,368.3,341.2,892.0,897.5,876.7,830.2,590.0,432.5
1893,251.2,91.9,550.5,1141.2,1319.2,1092.5,960.4,632.4,631.9,111.8,961.6,1112.0,1203.6,5.0,375.4,362.0,935.0,914.0,877.2,828.8,627.1,465.0
1894,251.2,92.1,550.4,1098.3,1345.6,1069.8,982.0,625.5,623.0,81.4,937.6,1158.5,1234.9,5.0,387.0,380.8,914.5,914.7,879.2,843.0,602.7,432.5
1895,251.2,91.8,574.9,1099.6,1282.5,1032.1,967.3,757.5,736.6,94.3,970.4,1161.1,1245.8,5.0,361.4,346.3,948.0,927.6,881.9,870.0,741.9,557.0
1896,251.3,91.8,600.1,1098.5,1329.5,1021.9,962.9,685.9,685.2,96.1,959.0,1151.2,1178.7,5.0,349.4,327.7,918.0,921.7,881.7,868.6,710.8,508.6
1897,251.2,91.7,600.2,1100.0,1317.1,1028.9,975.7,650.1,650.3,86.1,973.0,1134.1,1188.4,5.0,358.4,338.8,926.0,921.4,876.8,859.0,667.0,479.1
1898,251.2,91.6,598.9,1099.9,1277.8,969.6,929.2,703.9,694.8,87.0,995.1,1109.8,1184.3,4.9,344.1,318.8,939.6,930.0,879.8,871.8,737.9,534.8
1899,251.2,91.6,600.0,1101.0,1323.4,1003.6,950.0,696.0,688.4,93.2,961.8,1124.1,1270.8,4.8,333.4,298.8,914.6,912.9,871.9,861.8,712.9,522.7
1900,253.9,92.1,619.8,1121.3,1375.1,1124.8,1034.0,663.5,659.4,118.7,993.7,1113.6,1368.3,5.0,323.4,288.6,889.3,889.5,854.1,827.6,604.4,456.3
1901,259.2,93.4,650.0,1151.1,1355.5,1130.2,1035.9,648.4,649.3,123.1,1009.9,1129.5,1320.2,5.0,348.7,325.9,906.7,898.7,856.2,829.2,603.9,453.5
1902,261.0,93.9,649.0,1149.1,1344.2,1125.9,1036.7,660.8,660.7,108.1,1008.4,1149.8,1309.3,5.0,352.3,331.6,911.6,900.9,864.5,834.4,617.6,448.3
1903,260.9,93.9,649.7,1149.9,1348.3,1118.4,1038.3,655.0,655.3,100.1,1011.5,1141.2,1275.9,5.0,368.0,353.5,926.8,914.5,866.8,840.2,615.5,449.7
1904,261.1,93.8,650.8,1117.5,1320.2,1069.5,1007.6,665.3,666.0,91.0,1020.4,1120.9,1232.6,5.0,380.0,371.6,931.1,918.9,871.4,846.3,637.1,459.0
1905,261.3,94.0,650.6,1100.1,1345.4,1056.2,987.5,663.4,663.2,87.8,1018.8,1140.2,1206.2,5.0,398.2,394.2,894.2,902.2,869.5,850.3,654.8,475.6
1906,261.3,93.9,650.5,1099.7,1376.3,1057.2,982.5,650.2,649.5,82.3,1017.2,1155.4,1200.9,5.0,418.3,419.1,881.6,899.9,869.5,853.0,657.6,486.4
1907,261.3,93.6,650.1,1100.8,1376.9,1058.3,983.9,656.8,656.4,81.6,1014.5,1153.6,1183.8,5.0,441.9,449.8,877.3,900.2,870.9,853.0,664.5,499.7
1908,263.3,94.5,613.8,1076.6,1362.7,1078.3,989.7,658.7,658.7,90.7,1035.8,1152.6,1190.4,5.0,487.9,503.3,862.1,891.0,870.3,853.6,667.3,492.4
1909,265.2,95.1,600.7,1070.3,1282.9,1050.0,949.8,776.7,763.3,93.5,1062.9,1176.3,1198.9,5.0,469.4,478.7,868.1,880.3,874.0,868.1,772.9,591.0
1910,265.4,95.1,600.4,1076.1,1385.8,1073.1,979.1,739.6,731.2,85.3,1055.9,1185.1,1209.7,5.0,487.6,500.5,849.5,889.2,870.7,858.1,727.2,551.0
1911,261.7,94.2,599.6,1099.2,1368.8,1033.3,936.6,765.1,751.1,90.0,1046.0,1171.0,1193.4,5.0,460.2,470.4,871.9,900.4,878.5,873.3,776.9,586.0
1912,261.3,94.0,581.0,1086.9,1369.2,1007.3,911.5,700.0,698.1,106.9,1035.5,1174.2,1171.2,5.0,433.1,441.3,854.1,901.7,882.6,881.1,774.8,572.4
1913,261.2,94.1,571.8,1070.4,1380.6,1056.8,936.7,725.7,718.4,88.3,1053.0,1176.0,1179.5,5.0,445.4,451.7,841.7,894.0,877.9,872.2,765.4,568.8
1914,242.6,88.8,600.0,1099.1,1370.1,1032.3,931.5,675.6,667.7,86.5,1033.1,1168.6,1167.8,4.2,492.8,442.1,875.9,900.4,883.3,875.2,715.2,518.5
1915,241.2,88.1,600.1,1099.6,1346.2,1010.8,938.0,709.3,696.0,88.6,1040.1,1169.5,1177.1,4.6,492.4,480.0,891.8,914.1,886.2,873.3,714.5,514.8
1916,241.2,88.1,599.7,1100.0,1359.2,1029.4,944.5,693.5,677.0,97.4,1043.1,1163.0,1175.0,4.9,487.1,497.5,888.1,910.8,883.8,871.8,727.6,514.6
1917,241.2,88.1,600.4,1099.6,1353.2,1042.5,952.8,775.0,739.9,90.9,1042.1,1137.5,1208.7,5.0,482.0,494.3,899.5,914.6,881.6,871.4,779.5,567.4
1918,241.2,87.6,600.5,1101.1,1338.0,1037.5,960.6,760.0,719.3,78.8,1054.7,1131.6,1226.4,5.0,467.4,480.3,911.1,919.6,882.6,867.6,743.7,517.9
1919,241.3,87.6,600.3,1101.4,1340.8,1032.8,954.7,756.0,720.1,85.2,1048.0,1119.5,1217.9,5.0,428.7,432.6,908.6,915.4,880.2,867.6,757.5,534.5
1920,248.1,89.8,599.8,1099.1,1359.3,1025.4,966.9,714.8,667.6,89.3,1026.9,1111.9,1173.5,5.0,391.8,385.3,891.4,910.7,876.4,862.6,737.7,502.6
1921,251.3,90.6,599.3,1100.2,1353.9,1010.6,943.1,653.4,649.9,92.6,1021.2,1107.1,1156.2,5.0,380.0,369.2,880.3,904.3,877.3,865.9,719.8,503.2
