,TAG,A_431FM1_FI,B_431FM2_FI,C_431BE1_JT,D_471FN1_FT01,E_471FN2_FT01,F_471FN3_FT01,G_471FN4_FT01,H_471FN5_FT01,I_471FN6_FT01,J_471FN7_FT01,K_471CLNKR_TT,L_SPC_COOLING_AIR,F_451PC1_TT04,G_461KL1_TT01,H_461KL1_PYRO_MTR,I_Kiln RPM,J_461KL1_IZ,K_461KL1_JZ_EM,E _471FN2_PT01,F_471FN3_PT01,G_471FN4_PT01,H_471FN5_PT01,I_471FN6_PT01,J_471FN7_PT01
0,TAG DES,Kiln Feed,Kiln Feed,Kiln Feed BE KW,COOLER FAN-1 FOLW,COOLER FAN-2 FOLW,COOLER FAN-3 FOLW,COOLER FAN-4 FOLW,COOLER FAN-5 FOLW,COOLER FAN-6 FOLW,COOLER FAN-7 FOLW,CLINKER TEMP,SP COOLER AIR,TERITIARY AIR TEMP,Kiln I/L Temp,BURNING ZONE TEMP,Kiln rpm,Kiln current,kiln M.DRIVE POWER,COOLER FAN-2 PRESSURE,COOLER FAN-3 PRESSURE,COOLER FAN-4 PRESSURE,COOLER FAN-5 PRESSURE,COOLER FAN-6 PRESSURE,COOLER FAN-7 PRESSURE
1,UNIT,TPH,TPH,Kw,m³/min,m³/min,m³/min,m³/min,m³/min,m³/min,m³/min,°C,kg Air/Kg CLK,°C,°C,°C,rpm,A,Kw,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc
6383,21-02-2020 21:00,0,273.5,105.8,649.6,1148.9,1113.6,1112.4,1100.4,864.5,866.9,530,0,1032.5,1188.4,1341.8,4.6,408.1,386,958.4,849.8,778.7,750,591.2,467.2
6384,21-02-2020 22:00,0,271.4,105.7,650.2,1150.9,1291.8,1232.8,1100.2,740.9,733.6,530,0,1009.3,1202.8,1256.9,4.6,416,388.5,935.9,920.8,869.8,788.7,524,377.2
6385,21-02-2020 23:00,0,271.4,105.2,649.5,1149,1287.5,1269,1100.4,786.7,759,530,0,997.5,1194.4,1293.6,4.6,435.3,410.2,939.5,917,867.7,769.6,530.6,394.9
6386,22-02-2020 00:00,0,271.3,105.3,650.1,1149.6,1275,1276.2,1100.2,826,788.7,530,0,1018.9,1167.1,1329.4,4.6,417.4,389.4,949.3,919.4,867.9,768.9,551.5,405.6
6387,22-02-2020 01:00,0,271.5,105.2,650,1149.4,1340.1,1327.6,1100.3,673.7,670.2,530,0,1040,1169.2,1403.3,4.6,404.4,374.6,944.6,932.2,872,735.6,436.9,319.5
6388,22-02-2020 02:00,0,271.9,105.5,650.1,1149.4,1328.5,1332.1,1100.7,709.9,698,530,0,1033.1,1172.8,1385.5,4.6,408.4,378.5,936.6,923.4,866.3,733.4,459.9,342.8
6389,22-02-2020 03:00,0,275.2,106.6,650,1150.4,1303,1315.9,1099.9,783.4,759.9,530,0,1072.1,1175.3,1460.8,4.6,413.1,388.9,947.6,920.7,870.5,760.7,522.6,382.6
6390,22-02-2020 04:00,0,275.2,107,650.6,1147,1190.3,1217.3,1101,922,891.7,530,0,1057.6,1156.4,1361.9,4.7,397.8,369.6,979.6,904.9,848.9,784.5,638.6,492.4
6391,22-02-2020 05:00,0,275.4,107.4,649.5,1149.5,1319,1250.5,1061.6,722.7,725.7,530,0,1001.3,1211.7,1198.7,4.7,411.8,393.1,923.8,926.4,895.6,799,536.3,375.7
6392,22-02-2020 06:00,0,272.9,106.6,650.3,1150.3,1342.3,1296.8,1097.1,677,672.2,530,0,992.6,1221.1,1201.9,4.7,416.4,398,913.7,914.9,886.5,790.8,509,369.7
6393,22-02-2020 07:00,0,275.2,107.6,649.6,1150.9,1334.1,1357,1099.5,704.5,698.3,530,0,1000.8,1217.5,1271.3,4.7,419.9,400.1,918.6,911.4,876,747.9,477.5,358.4
6394,22-02-2020 08:00,0,275.3,107.7,649.5,1149.7,1293.1,1350.9,1099.4,803.9,780.5,530,0,1008.9,1177.9,1336.4,4.7,415.4,397.3,925.6,904.7,873.1,751.3,523,392.6
6395,22-02-2020 09:00,0,275.4,107,649.4,1149.3,1308.6,1332.2,1099.4,824.9,795.4,530,0,1014.1,1191.5,1318.9,4.7,417.8,398,935.5,915.3,867.2,736.9,521.7,394.5
6396,22-02-2020 10:00,0,275.6,105.1,650.3,1151.1,1293.1,1313.3,1101.7,788.8,765.6,530,0,1011.8,1191.6,1388.1,4.7,421.5,401.8,928.8,900.2,860.3,745,510.1,377.5
6397,22-02-2020 11:00,0,275.4,104.3,650,1149.6,1295.4,1303.5,1098.7,844.4,802.7,530,0,1008.2,1192.7,1394.2,4.7,418.5,394.7,895.9,869.1,823.6,722.8,535.4,408.8
6398,22-02-2020 12:00,0,275.5,104.1,651.1,1150.5,1356.1,1311.5,1101,706,696.5,530,0,984.1,1202.2,1296.9,4.7,431.8,414.7,928.1,924.3,860.6,727,443.7,328.8
6399,22-02-2020 13:00,0,275.3,104.3,649.1,1149.9,1347.9,1312,1099.5,712.2,699.7,530,0,993.5,1208.9,1272.9,4.7,458.3,448,917.1,911.5,853.8,738.8,470.2,342.4
6400,22-02-2020 14:00,0,275.4,102.5,650,1151,1359,1331,1100.7,740.1,722.9,530,0,997.6,1205.1,1311.3,4.7,460,452,911,901.6,844.8,723.5,477.1,354.1
6401,22-02-2020 15:00,0,275.2,102.5,650.3,1149.4,1348.8,1327.2,1100.6,797.7,769.2,530,0,1020.2,1196.5,1341.5,4.7,456.4,446.7,907.2,894.2,842.5,740.8,525.3,391.2
6402,22-02-2020 16:00,0,275.3,102.4,650.1,1149.5,1283.6,1309.3,1100.8,828.8,793.6,530,0,1014.8,1196.7,1339.6,4.7,436.1,421.9,919.8,892.2,839.9,746.1,551.7,411.6
6403,22-02-2020 17:00,0,275.5,102.4,649.7,1150.5,1293.7,1300.8,1099.8,824.3,788.8,530,0,1017.8,1192,1323.5,4.7,422.3,404.8,929,904.1,850.9,754.7,551.4,406.3
6404,22-02-2020 18:00,0,275.5,102.5,650.5,1149.1,1343.5,1318,1099.8,738.2,719.5,530,0,1010.2,1198.6,1324.3,4.7,435.9,421.8,922.6,912.4,853.4,741.1,487.2,356.8
6405,22-02-2020 19:00,0,275.5,102.7,649.6,1149.5,1342.7,1320,1099.8,700.3,690.4,530,0,1023.9,1186.2,1348.2,4.7,442.9,430,938,925.1,857.3,739.5,469.5,339.4
6406,22-02-2020 20:00,0,275.5,102.8,650.6,1150.6,1258.7,1311.6,1100.8,834.1,797.3,530,0,1020.4,1192.6,1307,4.7,425.6,406.7,945.2,906,863.2,760.3,558.4,412.9
6407,22-02-2020 21:00,0,275.5,102.6,650.7,1149.8,1319.9,1243,1100,730.9,714.3,530,0,978.5,1211.5,1129.1,4.6,404.1,378.8,929.2,927.2,880.7,798.3,527.2,367.1
6408,22-02-2020 22:00,0,259.4,98.8,649.9,1151,1356.1,1262.7,1099.3,621.8,631.5,530,0,904.2,1221.2,1051.4,4.1,452.8,388.8,909.9,921.6,881.7,788.2,449.3,328.8
6409,22-02-2020 23:00,0,251.5,96.4,650,1150.9,1298.8,1253.3,1100.1,657.8,684.9,530,0,955.6,1197.9,1115.7,4.1,477.6,417.8,923,930.5,882.1,794.5,500.8,373.3
6410,23-02-2020 00:00,0,251.4,96.7,642.7,1144,1331.2,1279.6,1100,692.8,703.8,530,0,990.8,1193.6,1144.7,4.3,450.9,407.6,913.6,911.5,878.1,789.6,512.1,377
6411,23-02-2020 01:00,0,251.5,96.5,649.9,1149,1338.6,1302.4,1100.1,696.8,695.2,530,0,990.4,1181.5,1178.5,4.4,445.8,412.6,914.7,909.1,875.9,785.5,512.8,379.3
6412,23-02-2020 02:00,0,259.9,99,649.9,1150.8,1275.3,1328.4,1099.9,758.8,759.2,530,0,1018.8,1177.4,1292.7,4.6,421.8,394.1,924.7,894.6,860.4,750.6,514,390.1
6413,23-02-2020 03:00,0,273.5,102.4,649.6,1150.5,1294.7,1347.5,1099.7,726.2,726.1,530,0,1046.8,1162.1,1308.1,4.6,425.4,396.3,934.8,908.7,861,743,485.7,359
6414,23-02-2020 04:00,0,275.3,102.8,650.6,1149.5,1287.5,1321.9,1099.6,734.5,734.9,530,0,1017.2,1163.3,1278.9,4.6,426.8,400.2,934.2,916,870.3,752.1,492.8,365
6415,23-02-2020 05:00,0,275.4,102.9,650.6,1149.8,1328.6,1296.9,1099,684.5,684.3,530,0,1004.2,1180.7,1223,4.6,430,402,943.4,930.7,880,770.8,482.8,340.5
6416,23-02-2020 06:00,0,275.4,103,648.7,1148.7,1352.5,1289.5,1099,651.9,651.3,530,0,996.1,1207,1172.1,4.6,434.8,414.4,917.7,920.9,884.4,783.4,497.1,349.7
6417,23-02-2020 07:00,0,270.2,101.8,624.6,1125.2,1342.1,1284.4,1040.5,650.8,650.6,530,0,982,1205.4,1211,4.3,439.5,393.9,929.8,929.7,888.2,761.5,486.9,341.8
6418,23-02-2020 08:00,0,276.8,103.7,604.9,1109.9,1319.7,1272.5,1066.6,686.8,685.6,530,0,1038.3,1174.9,1270.9,4.1,476.8,417.2,944.2,937.8,891.1,785,513,358.9
6419,23-02-2020 09:00,0,279.3,104.5,649.3,1149.3,1213.2,1282.1,1100.3,790.3,792.5,530,0,1067.9,1185.9,1339.8,4.2,483.4,438.9,969.8,905.8,866.6,782.1,566.2,420.7
6420,23-02-2020 10:00,0,281.5,104.4,650.2,1150.5,1224.8,1269.4,1100.8,788.5,788.5,530,0,1032,1207.7,1348.4,4.3,488.3,455.3,959.1,906.2,868.2,785.1,557,402.9
6421,23-02-2020 11:00,0,281.6,104.3,649.8,1147.5,1183.1,1178.9,1044.1,828.5,827.3,530,0,1060.5,1217.4,1359.1,4.5,492.1,469.5,974.2,903.1,842.6,775.5,596.5,439.4
6422,23-02-2020 12:00,0,281.6,104,650.7,1150.1,1236.4,1159.6,1099.4,842.5,797.7,530,0,1043.5,1213.2,1371.4,4.6,476.5,464.9,947.1,893,828.7,785.9,597.2,422.9
6423,23-02-2020 13:00,0,281.4,103.8,650.7,1150.4,1269.7,1276.3,1101,867.5,816.4,530,0,1053.4,1211.8,1370.2,4.6,451.8,431.1,930.7,894.2,851.8,779.6,606.9,441.4
6424,23-02-2020 14:00,0,281.5,103.8,649.7,1150,1236.9,1281,1100.2,874.3,821.6,530,0,1022,1215.5,1341.7,4.6,428.6,403,917.2,877.2,841.2,758.4,581.7,431.5
6425,23-02-2020 15:00,0,277.6,102.7,649.5,1148.6,1349.7,1281.1,1100.7,728,710,530,0,1012.7,1222.2,1249.5,4.4,424.1,382.4,934.2,922.8,852.7,754.1,495.4,354.4
6426,23-02-2020 16:00,0,271.5,101.2,650.3,1150.6,1356.9,1264.8,1100,649,649.8,530,0,992.8,1210,1218,4.1,446.2,383.1,920.2,917.2,856.1,765.5,456.2,328.3
6427,23-02-2020 17:00,0,271.2,101.1,649.6,1149.5,1326.7,1279.7,1100.6,706.2,695.5,530,0,1009.8,1209.7,1289.6,4.2,462,411.3,923.7,911.3,854.1,769.4,502.9,363.9
6428,23-02-2020 18:00,0,271.4,101.5,650,1152.7,1327.8,1285.8,1099.4,716.5,715.2,530,0,1025.1,1217.5,1287.4,4.3,448.2,408.7,925.7,915.7,857.6,756.4,499.2,369.2
6429,23-02-2020 19:00,0,271.5,101.6,649.1,1150.7,1346,1269.7,1100.1,653.1,652.8,530,0,997.7,1212.4,1206.4,4.2,431.5,377.8,920.2,923.3,869.6,775.1,465.7,330.8
6430,23-02-2020 20:00,0,271.4,101.4,651,1139.7,1356.9,1268.6,1072.2,651.2,650.7,530,0,971.6,1213.1,1175.7,3.8,458.8,371.7,916.1,915.9,870.7,775.7,498,349.8
6431,23-02-2020 21:00,0,271.5,101.7,650.3,1100,1299.7,1233.8,1063.4,788.8,790.8,530,0,1010.8,1214.1,1195.7,3.8,471.8,389,931.9,924.3,875.8,795.9,587.5,431.9
6432,23-02-2020 22:00,0,271.4,102,649.7,1099.9,1345.1,1255.2,1100.5,673.1,671.1,530,0,988.3,1208.8,1184.3,3.8,466.6,386.6,911.8,920.1,874.8,784.5,500.4,355.2
6433,23-02-2020 23:00,0,271.4,101.5,650.3,1114.8,1352.2,1267.9,1100.7,661.2,659.6,530,0,997.3,1207.3,1216,3.8,475.6,395,923.9,926.7,876,777.8,478.7,339.8
6434,24-02-2020 00:00,0,271.4,101.6,650.2,1149.8,1303.4,1285.5,1100.2,734,733.5,530,0,1019.2,1176.9,1273.5,3.8,484.8,404.1,939.8,924.1,872.2,776.7,524.3,387.3
6435,24-02-2020 01:00,0,271.4,101.8,649.8,1148.6,1331.4,1282,1100.2,748.5,750.6,530,0,1009.6,1179.9,1262,3.8,480.8,399.4,935.8,928.9,875,785.4,536.5,398
6436,24-02-2020 02:00,0,271.4,101.7,650.2,1149.8,1330.6,1292,1100.4,698.6,709.3,530,0,991.8,1190,1233.2,3.8,486,404.6,936.2,927.9,873.1,775.1,498.3,372.4
6437,24-02-2020 03:00,0,271.3,101.6,649.8,1110.5,1338.9,1296.4,1099.8,723.4,760.6,530,0,998,1193.4,1239,3.8,479,397.8,923.8,926.5,875.2,769.3,505.2,394.7
6438,24-02-2020 04:00,0,271.3,101.6,650.1,1101.1,1345.8,1288.4,1100.5,703.9,745.5,530,0,987.8,937.4,1214.8,3.9,467.4,385.5,914.5,924.9,879,785.8,513,394.3
6439,24-02-2020 05:00,0,271.5,101.8,649.8,1128.1,1341.3,1285.7,1099.6,676.4,675,530,0,990.1,1222.6,1166,4.1,451.3,394.2,926.3,928.5,880.6,784.2,494,357.3
6440,24-02-2020 06:00,0,255.7,98.1,612.2,1111.6,1330.8,1245,1100.8,659.3,657.8,530,0,964.4,1225.8,1167.7,4.1,467.2,404.4,943.7,945.3,889.4,807.9,505.1,350.5
6441,24-02-2020 07:00,0,266.8,101,620.9,1118.5,1301.9,1292.5,1099.5,721.8,707.8,530,0,998,1204.2,1314.7,4.1,481.4,425.9,950.4,938.9,879.2,768.7,503,368.7
6442,24-02-2020 08:00,0,274.5,102.9,649.3,1149.7,1293,1282.9,1100.1,783.7,753.7,530,0,1034.3,1209.1,1341,4.2,491.2,447.4,957,930.2,880.3,796.8,562.3,400.8
6443,24-02-2020 09:00,0,276.2,103.3,649.6,1150.5,1237.9,1210.9,1010.5,914.9,884.3,530,0,1021.5,1215.9,1334.4,4.3,472.4,428,962.8,911.5,837.3,752.4,620.4,472.9
6444,24-02-2020 10:00,0,279.1,103.4,649.5,1149.8,1331.3,1299.5,1034.5,823.6,789.1,530,0,1009.5,1202.8,1313.5,4.3,473.8,430.2,938.5,925.6,863.9,749.3,568.7,417.7
6445,24-02-2020 11:00,0,284.6,104.8,650.7,1149.1,1336.4,1276.8,999,781.5,752,530,0,1031.8,1209,1319.2,4.3,482.2,445.6,950.6,940.1,865.2,749.3,550.7,396.5
6446,24-02-2020 12:00,0,285.6,104.9,649,1150.1,1327.9,1272.2,999.7,785.3,747.2,530,0,1034.9,1202,1338.9,4.4,477.7,444.7,949.4,934.7,862.9,742.6,550.7,396.8
6447,24-02-2020 13:00,0,284.3,104.6,649.6,1149.4,1319.2,1264.5,1000.3,790.7,781.1,530,0,1034.4,1198,1335.9,4.6,466.8,453.2,956.7,935.4,860.9,741.7,557.2,417.7
6448,24-02-2020 14:00,0,281.4,103.7,650.6,1150.2,1251.4,1262,999.4,810.8,801.6,530,0,1023.6,1192.5,1318.2,4.7,447.6,436,965,920.2,857.4,743.6,562.8,422.2
6449,24-02-2020 15:00,0,279.9,103.4,649.9,1150.3,1282.8,1232.2,999.4,755.6,755.6,530,0,1005.3,1209.8,1271.5,4.7,436.3,421.5,955.7,929.6,861.1,749,537.9,395.9
6450,24-02-2020 16:00,0,271.5,101.3,649.4,1151.5,1309.3,1222.2,1016.3,711,708.9,530,0,1000.6,1204.6,1231.1,4.7,412.7,391.8,938.8,929.2,863.3,767.3,526.4,380.6
6451,24-02-2020 17:00,0,271.7,101.5,649.7,1149.4,1315.4,1252.4,1049.9,696.9,697,530,0,1023.4,1208.9,1274.2,4.7,417.3,398.9,949,935.4,860.2,758.3,498.5,371.1
6452,24-02-2020 18:00,0,271.3,101.9,650.3,1149.8,1287,1267.7,1050.8,751.8,750.6,530,0,1023.7,1187.1,1263,4.8,394.7,377,944.8,925.9,866.1,762.6,531.6,399.9
6453,24-02-2020 19:00,0,271.1,101.8,650.2,1150.5,1321.2,1270.1,1049.8,670.2,669.6,530,0,1012.6,1192,1221.9,4.8,388.6,369.9,936.2,929.7,869.6,761.5,491.7,356
6454,24-02-2020 20:00,0,264,99.8,650.6,1149.6,1336,1264.2,1064.7,699.7,696.4,530,0,983.7,1199.4,1169.6,4.8,384.8,362.8,924.2,927.8,873.2,777.5,506.7,369.9
6455,24-02-2020 21:00,0,261.3,98.9,649.9,1149.8,1335.2,1251.2,1099.4,670.2,670.2,530,0,986.3,1190.4,1159.8,4.7,390.5,363.9,914.8,921.4,878.4,797.5,504.8,364.2
6456,24-02-2020 22:00,0,261.3,98.8,650,1150.1,1344.9,1259.3,1096.6,705.3,702.6,530,0,998.5,1173.7,1166.9,4.6,391.4,358.4,915.7,917.3,879.9,811.1,540.8,398
6457,24-02-2020 23:00,0,261.4,98.7,650.1,1150.1,1359.6,1248.6,1100.7,649.8,650.1,530,0,990,1155.5,1138.7,4.6,387.5,350.6,900.8,914.2,885,820.2,514,369.9
6458,25-02-2020 00:00,0,261.4,98.5,649.9,1150.6,1357.7,1270.7,1099.2,606.3,605.5,530,0,988.6,1187.9,1132.9,4.6,385.6,350.2,896.1,913.9,884.2,809.3,479.2,341.2
6459,25-02-2020 01:00,0,252.7,95.8,647.5,1145.7,1366,1273.9,1097.9,598.3,598.9,530,0,973.1,1217.6,1104.1,4.3,406.8,355.5,883,905,885.2,818,479.8,329.1
6460,25-02-2020 02:00,0,241.4,93.2,576.4,1048.7,1328.2,1262.9,1099.5,636.7,635.1,530,0,963.4,1212.5,1088.8,3.6,470.3,354.3,931.8,937.8,887.3,798.6,485.1,353.7
6461,25-02-2020 03:00,0,241.4,93.1,599.7,1051.1,1327.1,1261.7,1096.4,643.1,642.6,530,0,1030.7,1184.9,1180.3,3.6,497.6,389.8,926.5,935,890.4,820.4,521.7,367.8
6462,25-02-2020 04:00,0,241.2,93,600.2,1052.3,1318,1269.4,1096.1,690.2,690.2,530,0,1026.1,1179.5,1193.1,3.7,467,375.6,925.7,928.7,889.9,821.5,534.6,374.4
6463,25-02-2020 05:00,0,241.4,93.5,599.8,1049.1,1349.9,1226.1,1088.6,600,600.2,530,0,1000.7,1189.9,1165.9,3.7,451.2,362,873.2,926.5,901.5,828,487.1,332.5
6464,25-02-2020 06:00,0,241.4,93.6,600.2,1049.9,1343.2,1246.4,1097.8,601.6,600.1,530,0,998.6,1192.4,1164.6,3.8,447.7,357.4,901.7,938.3,899.8,826.7,491.8,330.7
6465,25-02-2020 07:00,0,241.4,93.9,600.3,1053.8,1343.9,1238.9,1100.1,600.1,601.1,530,0,982.5,1197.2,1165.5,3.8,448.5,365.5,899.8,936.4,901.6,817.9,481,326.9
6466,25-02-2020 08:00,0,241.2,93.7,599.9,1050.6,1349.3,1232.8,1099.5,634,633.6,530,0,980.8,1190.7,1158.8,3.8,461.6,379.9,900.4,933.9,893.5,819.3,494.5,340.7
6467,25-02-2020 09:00,0,241.2,93.4,600.3,1056.2,1331.3,1205.1,1099.5,615.8,617.1,530,0,984.8,1188.4,1184.7,3.8,477.9,395.2,924.4,939.5,886.2,822.2,494.7,339.7
6468,25-02-2020 10:00,0,241.3,93.5,600.2,1045.2,1304.3,1143.7,1066.4,623.1,621,530,0,974,1189.2,1142.5,3.8,472.8,391.5,919.7,935.9,889.7,841.2,525.2,348.9
6469,25-02-2020 11:00,0,241.5,93.4,596.2,1013.1,1337.1,1233.3,1098.7,603.4,602.4,530,0,983.8,1187.8,1212.9,3.9,493.8,417.7,918,925,866.3,799.3,476.1,337.1
6470,25-02-2020 12:00,0,246.3,94.7,601.6,999.9,1294.2,1148.8,1091.5,651.1,652.2,530,0,1007.2,1166.2,1207,4,474.4,405.3,935.5,941.3,875.4,814.4,507.3,349.9
6471,25-02-2020 13:00,0,253.6,96.6,598.8,998.2,1271.5,1122.6,1087.7,658.5,660.5,530,0,1008.9,1134.6,1254.4,4.1,481.9,417.7,951.5,949.4,878.6,820.9,512.2,359.3
6472,25-02-2020 14:00,0,261,98.3,609.7,1011.3,1277.9,1136.4,1083.6,668,657.3,530,0,991.6,1121,1256,4.1,485.5,424.9,943.2,942.7,874.7,819.5,511.4,350.3
6473,25-02-2020 15:00,0,265,99.2,642.9,1040.1,1265.8,1170.7,1077.4,772.3,746.4,530,0,1014,1157.9,1267,4.1,493.9,444.5,946.1,933.8,868.2,815.6,587.6,419
6474,25-02-2020 16:00,0,271,100.6,621.5,1000.8,1255.1,1120.8,1044,822.2,771.5,530,0,1025.6,1180.9,1233.3,4.2,479.6,431.7,945.6,942.5,872.6,831.1,634.9,431.6
6475,25-02-2020 17:00,0,271.4,101.1,619.6,998.8,1253.6,1088.1,1021.7,792.5,738.2,530,0,1023.1,1198.9,1177.2,4.2,459.8,411.6,934.9,941.6,880.2,839.7,637.1,418.7
6476,25-02-2020 18:00,0,262.6,99,580,999.1,1244.5,1136.5,1054.9,700.6,650.3,530,0,1009.3,1217.4,1164,3.8,472.2,384.9,953.7,954.3,882.5,831.3,574.2,376
6477,25-02-2020 19:00,0,244.8,94.7,549.8,1038.9,1192.9,1108,1036.6,792.4,740,530,0,1060.8,1208.3,1223.9,3.7,522.4,420.3,1019.5,978.9,892.5,848.5,647,440.9
6478,25-02-2020 20:00,0,244,94.2,560,1060.6,1287.4,1189.5,1086.9,791.4,741.4,530,0,1053.7,1170,1304.3,3.7,551.4,451.8,963,951.6,883.7,829.9,608.5,417.3
6479,25-02-2020 21:00,0,176.3,76.2,483.5,900.4,1131.6,1095.2,946.2,757.8,726.5,530,0,984.5,1139.9,1313.6,2.2,520,267.7,776.5,766.8,730,690.7,537,388.1
6481,25-02-2020 23:00,0,195.7,79.6,614.1,1095.8,1235.2,1207.1,973.6,574.7,576.7,530,0,829.8,1099.1,1122.3,2.8,549.6,350.5,778.9,781.1,756.5,646.9,367.2,275.3
6482,26-02-2020 00:00,0,224.8,89.4,649.4,1106.1,1262.3,1238.9,1081.4,729.5,729.9,530,0,1001,869.1,1193.6,4,564.1,503.2,897.2,871.6,847.9,784.2,544.6,401.2
6483,26-02-2020 01:00,0,235.3,91.2,650.2,1149.4,1265.5,1238,1099.6,764.6,754.4,530,0,977,21.1,1188.7,4.1,512.1,458.6,918.1,883.5,843.2,774.3,551.3,401.8
6484,26-02-2020 02:00,0,245.3,94,650.3,1148.8,1338.1,1313.4,1049.7,636.7,615.4,530,0,980,731.7,1184.6,3.9,522.5,448.1,933.8,925.9,871.7,752.5,459.6,304.9
6485,26-02-2020 03:00,0,245.3,93.8,650.2,1150.2,1307.5,1289,1050.6,680.1,678.9,530,0,999.1,1080.9,1190.7,4,524.3,461.7,949.3,939.1,878.9,767.1,498.1,348.5
6486,26-02-2020 04:00,0,245.4,94.1,646.6,1145.8,1322.5,1309.5,1049.9,635.3,634.2,530,0,986.5,684.1,1175.2,4,518.9,455.6,944.7,935.5,879.5,753.7,459,316.7
6487,26-02-2020 05:00,0,245.3,94,600,1100.9,1308.1,1292,1049.5,682.6,682.4,530,0,1005.6,0,1189.7,4.1,552.1,504,928.4,924.5,883,767.9,499.7,357.1
6488,26-02-2020 06:00,0,247.7,94.8,599.9,1100.2,1206.3,1261.3,1023.9,816.2,817.3,530,0,1032.9,844.8,1232.7,4.3,538.2,507.4,943.1,905.6,877.1,788.7,606.4,445.9
6489,26-02-2020 07:00,0,251.3,95.9,600,1099.2,1270.5,1271.3,983.6,770.7,768.7,530,0,1039.8,1166,1229.3,4.4,499.4,471.6,944.2,927.3,880.5,763.8,575.3,417.7
6490,26-02-2020 08:00,0,251.2,95.9,599.9,1101.4,1280.6,1287.3,999.6,742,743.2,530,0,1030.1,65,1236.9,4.4,506.1,476.9,932.5,922.7,885.8,770.4,554.4,396.4
6491,26-02-2020 09:00,0,251.3,95.6,599.5,1099.9,1276.7,1261.9,1000.6,754.9,753.3,530,0,1021.3,1090.4,1214.8,4.4,503.6,479.5,940.6,926.1,885.2,769.5,566.7,412.7
6492,26-02-2020 10:00,0,251.3,95.2,599.9,1097.1,1281.3,1255.3,1001,727.4,727.3,530,0,1007.5,1217.4,1195.3,4.5,497.2,476.7,942.2,922.1,876.6,762.6,543.1,390.8
6499,26-02-2020 17:00,0,183.7,76.4,471.2,886.3,1022.4,1124.1,895,595.6,599.3,530,0,700.1,910.7,1006.9,2.1,366.8,155.8,715.8,724.1,750.3,679.4,458.3,354.3
6500,26-02-2020 18:00,0,200.7,82,452.6,792.5,1001.6,1119.8,900.5,602.6,601.4,530,0,787,1056.4,936.4,2.8,347.9,194.8,771.6,829,860.3,768.3,516,366.8
6501,26-02-2020 19:00,0,201.8,82.6,493.2,850.9,1009.9,1146.3,914.3,600.2,600.2,530,0,815.3,1089.2,1115.1,3.3,449.5,321.3,771.7,790.3,828.1,765.5,545.5,376.2
6502,26-02-2020 20:00,0,225.6,89.1,528.9,1016.2,1132.7,1104,949.3,700.7,688,530,0,940.5,1091.2,1192.5,3.6,416.9,314.7,916.6,900.6,859.6,772.9,551.8,398.8
6503,26-02-2020 21:00,0,252.9,95.7,529.6,1038.4,1295.8,1248.3,1046.1,644.3,608.5,530,0,969.4,1112.9,1330.1,4,429.7,355.9,882.6,884.6,855.3,758.5,487.5,338.3
6504,26-02-2020 22:00,0,261.1,97.7,589.8,1094.6,1264.7,1267,1099.9,744.8,696.8,530,0,1004.1,1111.2,1257.5,4.2,415.6,355.1,952.8,930,875.8,772.6,522,364.4
6505,26-02-2020 23:00,0,261.3,97.5,600.4,1100.5,1333.5,1278.7,1100.4,687.4,650.1,530,0,1016.5,1121.6,1237,4.2,417.4,359.7,933.6,933.5,879.3,764,480.8,327.9
6506,27-02-2020 00:00,0,261.1,97.6,599.7,1100.4,1352.5,1297.7,1100.3,650.1,620.2,530,0,991,1125.7,1188.2,4.2,421.4,362.9,903.4,914.7,872.5,760.7,465.3,321
6507,27-02-2020 01:00,0,255.8,96.4,599.9,1100.2,1343.8,1264.1,1099.9,667.2,633.6,530,0,1000.9,1146.2,1179.4,4.2,427.7,370.5,921.5,923.6,879,784.7,494.1,335
6508,27-02-2020 02:00,0,251.1,95.3,600.3,1100.6,1341.3,1248.2,1099.9,652.6,627.9,530,0,979.2,1160,1147.2,4,413.5,341.3,904.9,913.6,881.5,790.5,488.9,334.6
6509,27-02-2020 03:00,0,251.2,95.3,599.5,1101.9,1377,1305.2,1100,600.2,600,530,0,976.5,1152.8,1135.1,3.8,441.5,358.3,877.2,897.3,876.1,767.5,454.7,313
6510,27-02-2020 04:00,0,251.2,95.3,600.2,1100.4,1341.1,1265.5,1100.2,606,604.9,530,0,987.6,1170.9,1167.5,3.8,439.6,355.9,919.4,929.3,884.4,775.6,454.9,319
6511,27-02-2020 05:00,0,241.2,92.7,600.7,1102.1,1344.2,1268.5,1100.1,601,600.5,530,0,961.6,1171.1,1170.6,3.6,439.9,337.1,928.5,932.1,888.1,778.9,450.4,308.9
6512,27-02-2020 06:00,0,241.2,92.9,599.4,1101,1334.9,1266,1099.2,599.4,600.1,530,0,968.6,1187,1178.1,3.6,439.7,340.5,934.2,937.9,890.2,773.3,439.9,302.6
6513,27-02-2020 07:00,0,241.3,93.2,599.4,1099.7,1340.2,1249,1099.6,600.2,600.1,530,0,969,1195,1144,3.7,427,333.7,929.5,940.6,895.8,786.9,448.9,305.3
