,Unnamed: 0,TAG,B_431FM2_FI,C_431BE1_JT,D_471FN1_FT01,E_471FN2_FT01,F_471FN3_FT01,G_471FN4_FT01,H_471FN5_FT01,I_471FN6_FT01,J_471FN7_FT01,K_471CLNKR_TT,F_451PC1_TT04,G_461KL1_TT01,H_461KL1_PYRO_MTR,I_Kiln RPM,J_461KL1_IZ,K_461KL1_JZ_EM,E _471FN2_PT01,F_471FN3_PT01,G_471FN4_PT01,H_471FN5_PT01,I_471FN6_PT01,J_471FN7_PT01
0,0,TAG DES,Kiln Feed,Kiln Feed BE KW,COOLER FAN-1 FOLW,COOLER FAN-2 FOLW,COOLER FAN-3 FOLW,COOLER FAN-4 FOLW,COOLER FAN-5 FOLW,COOLER FAN-6 FOLW,COOLER FAN-7 FOLW,CLINKER TEMP,TERITIARY AIR TEMP,Kiln I/L Temp,BURNING ZONE TEMP,Kiln rpm,Kiln current,kiln M.DRIVE POWER,COOLER FAN-2 PRESSURE,COOLER FAN-3 PRESSURE,COOLER FAN-4 PRESSURE,COOLER FAN-5 PRESSURE,COOLER FAN-6 PRESSURE,COOLER FAN-7 PRESSURE
1,1,UNIT,TPH,Kw,m³/min,m³/min,m³/min,m³/min,m³/min,m³/min,m³/min,°C,°C,°C,°C,rpm,A,Kw,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc
124,125,17-06-2019 05:00,290.3,101.6,600.2,1051.8,1306.9,1163.2,1060.8,666.6,666.7,118.1,1026.7,1109.8,750.0,5.0,381.8,372.4,873.9,903.8,859.9,805.4,540.3,363.6
125,126,17-06-2019 06:00,289.8,101.7,600.0,1050.4,1360.9,1208.0,1044.1,649.3,649.5,120.2,1009.3,1126.2,750.0,5.0,388.6,380.1,849.7,898.3,859.5,808.3,545.7,375.9
126,127,17-06-2019 07:00,280.4,99.0,599.6,1049.1,1266.4,1169.1,1017.6,686.9,686.6,124.0,998.6,1131.5,754.8,5.0,391.7,386.5,850.3,891.5,865.6,812.7,573.4,398.4
127,128,17-06-2019 08:00,280.6,99.2,600.0,1050.4,1321.9,1213.3,1047.4,659.8,658.2,136.0,991.0,1116.5,750.0,5.0,385.0,377.2,841.4,890.6,856.0,795.8,528.1,373.1
128,129,17-06-2019 09:00,282.6,100.2,599.9,1070.0,1361.1,1342.3,1073.6,669.7,633.8,99.8,1002.9,1085.9,750.0,5.0,391.8,384.0,835.3,872.9,825.2,711.3,440.5,315.5
129,130,17-06-2019 10:00,284.3,100.3,600.8,1088.7,1311.8,1329.8,1089.2,675.3,672.7,100.6,1011.4,1102.8,750.0,5.0,388.9,383.8,879.2,884.3,826.0,712.0,438.7,326.7
130,131,17-06-2019 11:00,286.8,100.5,600.8,1100.9,1275.3,1262.3,1095.5,727.5,727.0,110.9,998.8,1109.5,750.0,5.0,382.4,374.2,883.2,877.3,829.6,747.3,492.3,358.4
131,132,17-06-2019 12:00,286.1,100.4,600.0,1100.0,1242.4,1213.7,1059.4,731.1,730.6,118.9,979.3,1132.3,750.0,5.0,384.2,377.3,881.9,880.5,842.2,778.8,537.1,379.0
132,133,17-06-2019 13:00,284.7,100.0,600.4,1101.0,1288.3,1242.4,1077.0,684.9,683.5,111.7,993.5,1135.3,750.0,5.0,366.9,354.0,867.9,876.9,835.5,771.6,499.7,349.0
133,134,17-06-2019 14:00,284.6,100.0,600.5,1102.3,1302.3,1243.6,1057.6,729.5,661.8,106.3,990.3,1128.3,750.0,5.0,363.5,350.1,874.9,881.6,827.5,742.5,498.9,333.3
134,135,17-06-2019 15:00,284.1,99.7,600.5,1103.2,1276.0,1231.6,1049.4,673.5,671.2,116.0,996.7,1113.2,750.0,5.0,375.9,365.1,891.2,886.6,826.2,737.9,473.2,337.8
135,136,17-06-2019 16:00,283.7,99.5,599.5,1102.3,1223.7,1163.4,1018.5,708.4,710.6,123.3,1000.4,1114.6,750.0,5.0,391.1,385.1,874.2,871.9,832.7,782.4,553.6,387.2
136,137,17-06-2019 17:00,284.1,100.4,600.3,1100.0,1275.4,1207.7,1046.2,692.5,679.0,127.4,984.0,1109.1,750.0,5.0,397.5,394.1,872.7,877.3,825.1,764.8,524.2,372.8
137,138,17-06-2019 18:00,284.0,99.7,600.8,1101.6,1326.6,1228.0,1050.7,707.2,658.9,131.8,982.5,1111.0,750.0,5.0,404.8,406.3,862.2,868.7,780.6,698.6,462.8,328.0
138,139,17-06-2019 19:00,286.6,100.7,641.5,1133.8,1286.6,1197.8,1049.1,730.4,696.4,132.0,971.9,1111.0,750.0,5.0,391.6,388.4,876.2,869.6,774.4,707.1,493.9,355.0
139,140,17-06-2019 20:00,289.9,101.6,600.4,1100.8,1283.1,1183.5,1049.6,726.8,691.6,146.2,966.7,1109.4,750.0,5.0,366.4,350.3,886.8,886.4,800.6,739.2,521.0,366.4
140,141,17-06-2019 21:00,287.2,101.0,568.8,1068.5,1287.7,1188.2,1050.0,722.5,680.9,124.9,991.9,1120.4,750.0,5.0,376.2,364.1,847.0,861.5,821.5,771.6,548.0,373.8
141,142,17-06-2019 22:00,286.3,100.7,549.4,1051.8,1286.8,1188.7,1050.4,724.5,685.2,128.6,970.3,1112.8,750.0,5.0,369.8,358.5,840.0,840.8,777.8,717.8,507.8,364.7
142,143,17-06-2019 23:00,292.7,101.1,550.6,1053.3,1276.3,1180.7,1073.0,736.1,703.0,108.9,978.0,1101.8,750.0,5.0,363.6,348.3,853.2,853.1,779.3,714.7,493.2,346.3
143,144,18-06-2019 00:00,283.0,98.9,550.4,1051.8,1292.0,1184.3,1077.1,717.3,676.8,115.1,968.8,1118.2,750.0,5.0,349.7,328.6,855.5,878.0,833.9,781.0,530.6,362.5
144,145,18-06-2019 01:00,276.5,96.7,551.1,1036.3,1283.2,1177.4,1030.1,710.1,673.5,127.8,949.4,1114.4,750.0,4.5,318.2,260.6,830.4,874.7,837.5,783.8,549.0,376.2
145,146,18-06-2019 02:00,284.3,98.8,548.7,1050.0,1357.3,1267.4,1049.7,659.4,650.7,113.7,947.3,1129.7,750.0,5.0,367.3,355.9,847.1,884.4,834.7,736.1,477.0,348.5
146,147,18-06-2019 03:00,281.1,97.9,549.8,1049.2,1345.1,1278.6,1094.2,723.1,672.9,113.5,986.8,1129.2,750.0,5.0,354.7,337.3,855.0,869.5,817.5,740.1,489.4,334.5
147,148,18-06-2019 04:00,271.1,95.8,562.1,1044.9,1155.4,1156.5,1029.0,759.0,723.4,111.6,954.1,1105.3,750.0,4.6,320.0,262.9,789.6,778.9,750.6,706.5,511.9,364.3
148,149,18-06-2019 05:00,263.8,94.6,548.5,1048.4,1215.2,1172.7,1018.8,671.2,660.2,141.2,913.1,1103.9,750.0,4.4,364.3,312.1,893.5,887.3,846.1,786.2,530.3,364.0
149,150,18-06-2019 06:00,269.7,96.2,549.9,1047.3,1342.0,1291.3,1049.8,649.2,612.8,125.3,971.7,1101.7,750.0,4.9,364.3,343.9,860.7,885.2,832.9,727.4,449.7,307.3
150,151,18-06-2019 07:00,273.7,97.3,549.8,1050.5,1309.4,1285.5,1076.3,708.8,659.1,95.0,969.7,1099.9,750.0,5.0,352.6,334.0,874.2,884.8,835.7,739.3,476.8,323.5
151,152,18-06-2019 08:00,253.8,92.4,579.1,1041.4,1151.0,1190.8,1033.2,787.3,795.9,99.8,983.1,1088.5,750.0,4.8,341.5,301.8,877.6,856.0,823.8,762.1,556.0,393.4
152,153,18-06-2019 09:00,202.5,80.2,611.4,956.2,913.8,950.7,798.3,680.4,673.5,105.2,895.0,1028.8,750.0,3.3,317.6,179.2,721.0,657.3,626.0,591.3,454.1,327.7
153,154,18-06-2019 10:00,253.8,92.8,600.1,1062.7,1209.6,1114.4,952.3,735.3,699.1,115.8,938.0,1004.7,750.0,4.1,303.8,221.5,794.6,840.4,809.6,755.9,553.9,385.3
154,155,18-06-2019 11:00,256.7,93.4,582.3,1074.8,1272.6,1163.9,1051.5,718.5,713.3,113.9,960.5,1017.6,758.7,4.3,304.8,232.9,862.0,882.6,831.0,782.6,540.6,385.7
155,156,18-06-2019 12:00,245.0,89.8,549.8,1049.1,1339.2,1183.6,1052.8,615.1,610.5,121.4,933.7,1000.5,750.0,3.9,327.5,241.0,830.0,906.7,858.2,808.5,526.0,360.3
156,157,18-06-2019 13:00,253.1,92.0,570.6,1049.0,1276.6,1275.4,1096.0,744.8,704.9,108.4,977.1,999.5,750.0,4.5,336.8,283.8,845.8,861.3,827.6,751.2,531.5,379.9
157,158,18-06-2019 14:00,257.7,93.2,599.0,1048.6,1351.3,1350.9,1100.2,765.8,718.3,113.4,1020.1,1019.4,750.0,4.9,326.7,296.0,829.4,855.6,812.7,701.6,488.8,345.0
158,159,18-06-2019 15:00,263.3,94.3,600.0,1048.6,1340.4,1385.2,1049.8,742.1,669.6,91.6,1043.7,1050.8,750.0,5.0,324.1,291.3,840.3,855.9,803.9,647.1,424.2,292.9
159,160,18-06-2019 16:00,264.8,95.2,599.6,1051.6,1192.5,1238.2,1048.3,753.9,665.2,94.9,1032.3,1063.1,750.0,5.0,310.8,272.3,877.9,846.1,801.4,698.2,469.7,303.9
160,161,18-06-2019 17:00,265.0,96.0,599.9,1049.1,1198.1,1168.4,1050.0,698.8,658.7,112.8,982.8,1087.6,750.0,5.0,316.8,280.9,871.5,854.2,814.1,744.0,495.9,331.2
161,162,18-06-2019 18:00,263.9,95.3,600.3,1049.7,1188.8,1188.2,1068.8,712.1,680.7,102.6,1017.1,1081.5,750.0,5.0,322.0,288.9,834.9,804.9,747.8,679.2,445.3,316.9
162,163,18-06-2019 19:00,260.9,94.5,599.8,1050.1,1224.1,1212.3,1099.2,746.6,682.7,101.3,1023.1,1091.5,750.0,5.0,319.9,285.4,843.1,830.0,782.5,720.0,485.0,322.6
163,164,18-06-2019 20:00,261.3,94.4,600.5,1050.6,1355.9,1290.0,1099.9,702.7,658.6,102.8,1009.2,1100.8,750.0,5.0,326.7,298.1,862.6,891.3,827.2,723.8,463.5,327.8
164,165,18-06-2019 21:00,254.1,92.4,600.2,1052.6,1314.4,1305.0,1099.8,692.3,668.9,87.2,1010.6,1102.5,750.0,5.0,329.2,301.1,870.2,887.1,835.7,726.9,451.4,314.1
165,166,18-06-2019 22:00,241.1,88.4,640.8,1137.0,1397.2,1302.9,1101.4,602.4,601.0,84.7,996.8,1100.3,750.0,5.0,337.9,314.2,829.5,847.3,768.8,662.8,351.5,259.5
166,167,19-06-2019 05:00,204.8,78.7,557.1,1035.7,1046.5,981.5,865.5,629.3,630.1,75.1,729.3,882.3,1247.2,4.0,280.0,182.8,700.2,663.1,642.1,614.8,468.9,353.6
167,168,19-06-2019 12:00,181.0,70.7,547.3,1017.7,1063.9,1075.7,899.0,606.9,606.9,67.9,654.0,1079.9,819.7,2.1,400.2,187.0,527.5,535.7,541.0,528.4,401.6,301.8
168,169,19-06-2019 13:00,200.5,76.7,553.6,978.9,960.1,962.5,869.7,599.1,600.6,122.5,972.7,1021.6,1146.0,4.3,357.3,298.0,982.8,897.2,805.7,711.4,466.1,326.6
169,170,19-06-2019 16:00,261.5,92.7,564.0,1031.3,836.0,835.8,835.3,900.3,799.8,77.9,961.1,1101.7,1177.6,4.5,375.0,335.6,830.9,690.8,652.0,661.6,612.0,417.9
170,171,20-06-2019 03:00,224.3,83.2,549.3,1047.6,1276.6,1178.9,992.3,611.0,607.5,108.0,920.5,1131.5,986.2,3.2,463.2,323.0,835.9,881.2,850.2,773.7,478.5,317.9
171,172,20-06-2019 04:00,211.5,78.8,549.6,1052.3,1139.8,1072.6,975.8,639.4,631.3,143.3,924.6,1158.2,1022.1,3.9,435.3,361.9,901.1,913.5,862.8,797.0,510.9,337.7
172,173,20-06-2019 14:00,198.5,75.8,512.5,910.7,1023.1,975.3,877.0,592.9,594.6,85.5,823.2,1195.7,934.4,2.7,458.4,263.0,681.2,679.7,664.0,634.1,411.7,286.2
173,174,20-06-2019 15:00,191.0,73.1,535.7,953.2,915.8,912.1,896.0,552.1,549.5,145.6,1020.0,1098.3,1127.9,3.9,397.9,318.8,846.7,757.6,716.5,684.1,452.6,293.2
174,175,20-06-2019 16:00,201.0,76.0,551.0,1002.4,950.1,950.2,947.6,549.7,549.8,142.4,937.0,1122.4,1012.1,4.2,366.9,306.6,775.8,749.7,746.8,727.5,452.3,304.9
175,176,20-06-2019 17:00,182.8,71.5,512.1,920.9,957.3,949.3,950.4,542.3,541.4,129.2,861.0,1128.4,935.6,3.2,377.9,242.4,710.2,676.0,657.6,654.3,420.6,301.5
176,177,20-06-2019 18:00,200.6,75.9,523.6,950.0,1066.3,990.3,950.9,500.9,500.2,120.6,926.4,1147.8,1239.8,3.6,415.5,317.5,852.9,803.0,738.1,690.9,385.0,271.2
177,178,20-06-2019 19:00,225.0,83.4,550.6,1035.6,1146.4,1064.6,969.0,557.5,547.7,78.8,983.7,1167.2,1280.0,3.9,424.2,342.0,908.5,852.4,754.5,674.3,377.0,254.3
178,179,21-06-2019 03:00,190.3,73.6,547.9,990.5,1107.1,1035.0,898.0,602.3,600.0,76.1,890.4,1191.7,931.8,2.5,491.0,265.2,795.2,791.0,747.5,678.1,445.6,315.7
179,180,21-06-2019 04:00,210.4,80.0,553.7,998.2,1122.7,1082.2,901.3,757.0,734.4,103.4,1006.1,1179.1,1226.4,4.0,469.7,394.7,925.4,898.3,833.1,744.0,564.8,389.3
180,181,21-06-2019 18:00,216.0,81.3,610.1,999.8,1170.7,1091.3,998.6,631.0,631.8,109.6,979.7,1192.9,1108.1,4.1,443.0,376.3,893.3,894.2,847.5,761.9,481.6,317.5
181,182,21-06-2019 19:00,221.5,82.9,586.6,1006.3,1227.6,1110.7,993.4,630.3,629.6,123.5,978.9,861.4,1098.3,4.5,411.5,377.9,843.4,865.5,857.7,812.2,551.2,357.0
182,183,21-06-2019 20:00,221.5,82.9,576.7,1027.7,1297.9,1204.6,999.6,602.0,601.1,97.4,962.4,1181.6,1119.1,4.7,428.9,410.5,860.4,876.6,847.3,753.3,489.4,330.5
183,184,22-06-2019 08:00,179.7,75.9,512.3,998.6,1179.9,1127.0,1025.4,641.3,637.3,97.0,982.4,1183.8,1160.3,3.2,365.9,231.2,816.4,781.8,749.8,714.2,487.0,348.6
184,185,22-06-2019 09:00,216.7,81.6,525.6,1023.4,1189.2,1115.7,996.7,630.7,632.4,85.9,899.5,1084.3,1216.2,3.7,334.4,235.3,829.4,814.5,762.6,686.9,429.8,309.7
185,186,22-06-2019 20:00,282.1,99.5,620.4,1048.7,1296.2,1236.6,1100.7,771.1,754.8,96.5,1003.6,1215.1,772.8,5.0,386.1,378.6,880.7,882.4,827.6,740.1,509.9,368.2
186,187,23-06-2019 00:00,285.4,99.9,619.6,1050.4,1311.7,1256.2,1049.7,719.9,713.6,107.9,986.9,1203.1,750.0,5.0,377.3,366.7,859.7,886.3,842.5,743.7,513.5,376.9
187,188,23-06-2019 04:00,280.4,98.7,599.8,1050.9,1354.9,1232.1,1049.7,701.2,650.7,111.6,980.6,1203.0,756.1,5.0,364.4,350.3,844.4,892.5,840.0,753.0,519.8,358.6
188,189,23-06-2019 12:00,221.5,83.1,550.0,1001.0,1245.1,1122.4,983.4,609.7,607.4,105.5,983.1,1154.8,1014.3,4.6,348.9,306.4,873.9,878.5,832.1,744.2,461.3,311.8
189,190,23-06-2019 13:00,221.2,82.7,550.9,998.8,1239.1,1141.7,899.9,605.4,603.8,100.5,1000.2,1150.2,1100.3,4.6,342.7,294.2,881.5,879.8,828.0,701.6,449.4,306.4
190,191,23-06-2019 14:00,221.1,82.7,549.2,1001.2,1265.9,1113.5,900.3,599.3,600.0,99.6,992.1,1165.4,1050.5,4.6,335.1,282.2,875.6,891.3,829.5,709.7,447.5,298.5
191,192,23-06-2019 15:00,215.2,80.8,550.2,1001.1,1256.8,1084.6,901.0,612.6,607.8,105.0,985.7,1149.3,1080.5,4.5,314.3,257.2,880.6,896.2,832.0,721.1,467.2,316.7
192,193,23-06-2019 16:00,210.8,79.3,502.2,999.5,1210.3,1193.2,900.4,550.9,552.5,90.1,869.2,1148.4,904.9,2.4,337.4,164.6,654.7,754.9,771.5,693.2,451.2,301.4
193,194,23-06-2019 17:00,220.9,82.7,498.4,999.6,1156.5,1110.3,899.6,679.5,675.4,88.6,929.1,1141.2,1280.9,3.5,453.3,332.9,850.2,832.0,776.0,693.8,491.0,369.6
194,195,23-06-2019 18:00,221.3,82.6,616.3,1058.0,1102.0,1081.6,960.4,804.9,789.6,150.7,1024.7,1141.7,1437.9,4.0,420.5,350.1,879.3,806.4,734.8,682.0,527.0,382.3
195,196,23-06-2019 19:00,173.6,72.9,566.7,971.2,969.8,958.1,823.4,615.0,580.0,157.4,997.1,1065.4,1249.3,2.8,357.8,194.2,683.1,600.8,557.5,514.0,355.4,268.7
196,197,24-06-2019 04:00,201.3,76.4,516.7,1015.2,1017.0,1017.9,836.2,601.5,600.8,68.7,639.4,400.2,1469.6,3.9,358.8,275.4,522.5,490.0,468.7,440.3,309.9,267.7
197,198,24-06-2019 11:00,213.0,80.1,500.9,1051.6,1186.3,1079.6,919.6,559.8,549.6,110.0,922.6,1148.3,912.4,3.9,411.9,335.6,778.7,863.0,844.4,765.5,455.2,300.0
198,199,24-06-2019 12:00,200.3,76.1,500.3,1051.2,1199.5,1198.7,900.6,551.1,550.4,95.6,824.8,1207.5,750.0,3.2,455.8,312.2,730.9,806.0,780.1,658.3,404.4,290.5
199,200,24-06-2019 13:00,200.5,76.2,503.7,1053.3,1121.8,1125.9,899.6,590.6,583.1,99.4,930.6,1195.0,750.0,3.6,457.5,352.8,659.9,689.3,707.2,615.6,380.9,293.0
200,201,24-06-2019 14:00,190.7,73.9,496.5,1049.5,1077.4,1050.6,901.8,550.1,550.1,81.5,874.5,1213.5,750.0,3.1,482.3,329.7,575.9,598.2,642.0,655.7,446.9,300.3
201,202,24-06-2019 15:00,163.9,65.4,465.9,969.6,1004.1,964.1,830.9,515.5,511.7,92.9,933.4,1188.2,750.0,2.4,480.4,262.1,654.4,646.7,612.3,569.8,392.4,282.6
202,203,24-06-2019 18:00,179.2,71.2,636.8,1114.3,1104.2,1097.3,1000.9,803.0,792.7,144.5,915.3,1063.1,750.0,3.6,347.3,245.9,747.7,688.7,649.8,619.7,481.0,360.5
203,204,24-06-2019 19:00,204.2,77.6,649.4,1125.0,1165.7,1098.7,973.1,799.8,747.0,84.0,968.1,1085.8,750.0,4.2,360.5,292.4,646.7,612.9,563.1,530.7,417.2,321.1
204,205,24-06-2019 20:00,227.9,84.3,649.1,1114.7,1309.4,1113.1,949.3,792.5,699.3,77.7,992.8,1066.6,750.0,4.3,344.5,278.8,769.7,751.9,645.2,583.4,453.6,322.7
205,206,24-06-2019 21:00,180.4,65.8,493.1,827.2,1064.7,906.9,716.4,617.9,551.5,137.1,929.2,1062.1,750.0,3.5,248.2,184.5,603.7,600.0,506.7,433.9,307.1,237.4
206,207,25-06-2019 00:00,202.7,77.7,597.5,978.2,971.8,872.0,864.7,628.9,576.8,82.9,903.1,985.0,750.0,3.4,284.6,164.6,692.6,589.2,494.6,470.2,326.5,259.7
207,208,25-06-2019 01:00,198.4,76.1,595.2,1025.0,965.1,932.5,887.1,659.3,611.1,153.1,850.2,998.4,750.0,3.7,271.9,162.6,681.7,605.3,556.1,535.4,376.2,284.2
208,209,25-06-2019 02:00,211.4,79.8,599.2,1099.6,999.8,999.1,899.0,648.0,648.5,90.1,939.7,1026.1,750.0,4.7,333.7,287.1,699.7,619.4,582.1,547.6,386.0,303.1
209,210,25-06-2019 03:00,229.3,85.2,599.7,1100.7,1001.2,1001.7,901.1,653.2,650.8,113.8,982.4,1028.8,750.0,5.0,276.5,215.6,695.3,588.7,542.4,516.4,367.1,302.7
210,211,25-06-2019 04:00,216.9,82.0,595.8,1088.2,994.2,993.6,892.8,644.3,643.7,112.5,986.3,1030.1,757.9,4.6,270.0,198.0,688.1,589.9,541.8,512.7,352.0,284.7
211,212,07-01-2019 20:00,151.2,67.7,118.6,153.4,321.5,244.0,150.5,276.5,0.0,55.8,251.6,371.5,0.0,0.0,0.3,2.6,13.7,14.6,2.2,33.3,-8.0,14.6
212,213,07-01-2019 21:00,151.2,66.8,114.0,152.3,320.3,244.0,150.0,280.1,0.0,55.6,221.0,370.6,0.0,0.0,0.3,2.6,13.8,14.7,2.3,33.3,-8.2,14.6
213,214,07-01-2019 22:00,151.1,66.6,115.4,152.0,319.3,243.7,150.7,280.2,0.0,55.4,253.1,418.9,0.0,0.0,0.3,2.6,14.0,14.6,2.3,33.8,-8.3,14.6
214,215,07-01-2019 23:00,151.0,66.7,108.4,152.2,312.1,242.2,148.3,283.0,0.0,55.2,244.8,538.0,0.0,0.0,0.3,2.6,14.0,14.6,2.4,34.0,-8.3,14.5
215,216,07-02-2019 00:00,151.0,66.8,109.9,152.4,312.7,242.4,149.8,280.0,0.3,54.6,221.4,539.4,0.0,0.0,0.3,2.6,14.1,14.7,2.3,34.1,-8.3,14.5
216,217,07-02-2019 01:00,151.1,66.8,96.0,154.7,297.2,237.7,148.5,266.0,4.3,50.5,221.2,622.1,0.0,0.2,0.3,2.6,13.4,14.6,2.4,32.0,-8.3,14.1
217,218,07-02-2019 02:00,151.1,66.7,112.8,152.5,306.4,245.1,154.3,268.8,2.4,49.9,227.2,794.0,0.0,0.2,0.3,2.6,13.3,14.8,2.3,33.4,-8.9,13.7
218,219,07-02-2019 03:00,151.1,67.1,191.1,291.5,426.6,383.8,322.8,405.1,335.3,50.8,251.5,915.7,0.0,0.2,0.3,2.6,139.6,132.8,121.1,127.9,87.7,103.6
219,220,07-02-2019 08:00,173.8,70.6,493.9,991.0,923.2,899.6,761.4,748.8,648.4,56.9,589.5,1042.7,1354.6,2.1,358.6,154.4,810.1,681.8,587.6,511.3,437.3,366.5
220,221,07-02-2019 09:00,192.4,75.1,550.7,1041.7,1000.8,957.8,890.5,737.3,649.7,135.5,689.6,1028.7,1396.0,2.8,342.2,188.5,734.8,641.7,585.8,562.8,462.3,391.6
221,222,07-02-2019 10:00,211.7,81.1,549.4,1045.7,1056.9,956.8,899.0,699.3,649.7,93.7,774.0,1021.2,1434.4,3.3,341.8,218.5,801.2,711.5,620.8,577.8,443.1,376.9
222,223,07-02-2019 23:00,279.7,98.5,549.3,1048.6,1271.7,1244.9,1050.0,720.7,670.6,100.7,928.3,1192.2,758.1,5.0,385.2,377.0,904.9,903.3,835.3,695.6,479.1,361.6
223,224,07-03-2019 00:00,280.0,98.2,572.5,1073.4,1278.0,1259.5,1051.7,734.2,682.7,106.0,915.4,1204.1,750.0,5.0,404.4,404.0,908.6,905.4,836.4,695.3,479.7,363.6
224,225,07-03-2019 01:00,279.6,97.8,599.8,1100.6,1273.3,1244.4,1100.4,748.6,697.7,102.1,911.9,1206.0,750.0,5.0,400.9,399.4,923.1,912.2,836.6,711.9,484.4,369.1
225,226,07-03-2019 02:00,281.1,98.2,599.9,1100.5,1281.9,1225.2,1058.5,757.2,743.0,116.0,920.3,1196.1,750.0,5.0,357.9,342.8,880.2,882.5,826.2,713.0,519.4,412.7
226,227,07-03-2019 03:00,282.8,98.7,599.2,1098.7,1261.2,1222.7,1049.4,767.7,768.4,87.8,933.8,1209.6,750.0,5.0,384.2,375.7,896.7,882.9,810.4,694.5,519.6,419.3
227,228,07-03-2019 04:00,283.1,99.2,600.6,1099.6,1265.5,1119.6,1049.9,787.9,771.1,103.5,939.7,1206.8,750.0,5.0,393.7,389.9,908.9,897.4,791.9,713.3,545.5,429.6
228,229,07-03-2019 05:00,283.3,99.8,599.9,1099.5,1219.0,1159.4,1048.9,799.7,770.9,103.2,930.9,1207.1,750.0,5.0,410.3,414.1,908.8,889.1,818.5,721.5,553.6,429.3
229,230,07-03-2019 06:00,283.2,99.7,600.8,1099.3,1243.0,1194.9,1050.1,791.1,791.2,111.2,953.1,1188.3,750.0,5.0,415.1,419.2,900.9,889.5,833.7,732.0,559.4,442.5
230,231,07-03-2019 08:00,279.8,99.3,599.7,1099.7,1244.1,1277.8,1051.1,783.8,784.4,100.2,955.0,1197.3,756.1,5.0,369.0,355.1,882.8,867.9,826.0,689.5,505.7,412.0
231,232,07-03-2019 09:00,286.7,100.6,600.3,1099.4,1268.1,1265.5,1049.4,770.7,769.9,113.1,973.8,1175.2,750.0,5.0,355.0,335.7,883.9,869.6,824.1,689.2,501.0,408.6
232,233,07-03-2019 10:00,290.1,101.1,599.2,1099.8,1322.5,1307.5,1050.1,737.9,735.6,104.0,1002.6,1168.6,750.0,5.0,365.8,350.8,860.1,856.1,813.4,673.5,469.9,382.7
233,234,07-03-2019 11:00,290.2,100.7,599.9,1099.3,1342.6,1306.6,1048.8,723.1,724.2,132.8,991.1,1171.8,750.0,5.0,375.6,366.5,865.0,868.1,812.7,672.6,461.0,380.0
234,235,07-03-2019 12:00,290.2,101.3,600.3,1099.4,1200.8,1248.3,1049.4,801.9,807.5,128.5,979.9,1196.7,750.0,5.0,350.1,329.6,881.8,852.6,823.2,714.4,539.7,442.3
235,236,07-03-2019 13:00,284.8,99.9,600.1,1099.9,1331.6,1180.8,1050.2,701.3,699.0,106.9,964.2,1225.9,750.0,5.0,361.1,345.4,861.6,883.3,834.5,753.7,527.2,395.7
236,237,07-03-2019 14:00,279.3,98.7,600.4,1100.6,1289.6,1232.7,1058.1,701.0,699.3,106.1,977.6,1215.3,750.0,5.0,401.7,400.1,871.5,876.9,834.8,739.4,506.1,386.2
237,238,07-03-2019 15:00,280.8,99.0,599.9,1100.7,1208.9,1236.8,1068.2,836.7,841.0,102.5,953.0,1208.3,750.0,5.0,449.0,460.5,898.5,872.0,824.7,727.7,573.2,461.7
238,239,07-03-2019 16:00,284.3,99.7,600.4,1100.3,1137.5,1053.7,1049.6,881.9,882.4,111.5,937.1,1203.0,750.0,5.0,428.8,438.1,882.1,834.2,754.6,720.3,598.4,480.8
239,240,07-03-2019 17:00,284.9,100.3,600.8,1099.9,1307.3,1193.1,1053.4,662.5,661.8,111.5,979.4,1208.7,750.0,5.0,448.2,460.0,861.0,881.1,832.8,744.4,487.6,367.3
240,241,07-03-2019 18:00,284.7,99.8,599.9,1074.6,1284.1,1194.9,1068.4,691.2,691.6,119.0,979.8,1222.6,750.0,5.0,483.6,503.5,885.6,894.9,837.5,744.6,507.8,392.6
241,242,07-03-2019 19:00,286.5,99.9,600.1,1090.6,1283.3,1237.6,1051.2,766.2,764.4,133.0,990.6,1217.0,750.0,5.0,421.6,426.4,839.4,846.0,807.3,706.3,533.8,427.2
242,243,07-03-2019 20:00,290.2,100.9,600.4,1059.2,1391.3,1369.4,1050.7,706.2,704.0,129.8,1020.4,1218.1,750.0,5.0,371.9,359.9,826.4,853.6,806.5,642.1,442.2,365.7
243,244,07-03-2019 21:00,290.2,100.9,599.8,1049.9,1366.7,1346.4,1048.1,660.5,662.0,145.7,990.7,1191.4,750.0,5.0,398.0,394.2,852.7,877.9,827.4,664.7,419.7,336.7
244,245,07-03-2019 22:00,289.7,100.8,600.1,1135.6,1259.8,1196.5,1050.1,750.7,749.8,163.5,987.1,1187.7,750.0,5.0,356.4,338.8,878.1,852.8,782.9,684.5,484.0,396.0
245,246,07-03-2019 23:00,289.8,101.0,600.0,1150.6,1261.9,1141.5,1049.8,770.6,765.1,133.3,1011.0,1192.2,750.0,5.0,355.8,336.5,858.9,818.6,738.0,675.8,510.4,420.9
246,247,07-04-2019 00:00,289.7,101.0,599.3,1140.5,1231.2,1129.7,1049.5,805.9,798.0,119.2,1014.1,1205.3,750.0,5.0,353.4,336.9,876.5,835.4,749.2,691.8,545.8,443.4
247,248,07-04-2019 01:00,289.6,101.2,600.9,1102.3,1266.8,1149.0,1050.5,768.7,767.6,125.3,1006.1,1199.7,750.0,5.0,342.0,317.3,843.3,829.1,748.3,684.6,500.5,400.4
